IsSpam,Text
0,capital bookto further the process reaching the stated objectives increasing enron america velocity capital and associated return invested capital have decided create capital book the capital book will have profit target associated with and will managed joe deffner the purpose creating this book ensure that all transactions within enron americas with any form capital requirement are structured correctly and are allocated the appropriate cost capital charge the previous numbers used the business plans the beginning this year will remain for all transactions place and where hold assets therefore any assets currently held within each business area the capital charge will remain internal ownership these assets will maintained the originating business unit subject the internal ownership policy outlined below the cost capital associated with all transactions enron americas will set joe this process separate and apart from the current rac process for transactions which will continue unchanged capital investments balance sheet will continue accrue capital charge the previously established rate transactions which are structured off credit will receive pure market pass through the actually incurred cost capital opposed the previous across the board charge transactions which are structured off balance sheet but credit will priced based upon the financial impact enron america overall credit capacity transactions that deploy capital through the trading books the capital book will take finance reserve each transaction similar the way the credit group takes credit reserve this finance reserve will used specifically fund the capital required for the transaction noted above the capital book will have budget and will essentially charge out the origination and trading groups actual cost sending market based capital pricing signals internally enron america sources capital and liquidity should better optimized across the organization questions regarding the capital book can addressed joe deffner alan quaintance 
0,hsr updateanne and talked with neil imus our however the three concurred that timing more important than the method communication and that meeting cannot arranged the next day two should ahead and present our request over the phone with letter follow perhaps attempted reconnect with aep lawyers but were unsuccessful will continue try press aep for decision how proceed please call anne you have any questions will keep you posted 
0,the power who expertfinderthe enron corporate policy committee introduces expertfinder expertfinder allows you locate people within the enron community organization structure skills reporting relationships languages school attended and prior work experience expertfinder secured application that available upon completion your certificate compliance expertfinder can accessed the enron intranet typing the following url the internet explorer command line and log using the hrgis provided below https hrglobal enron comyour hrgis your password date birth format yyyymmdd current users the global launch zone will maintain the same password you don remember your password click forgot password below the log button should you have any questions regarding access data issues expertfinder contact the hrgim line global information management expertfinder only good the data provided does your personal data need updating ehronline enron com home enron hrol caller htm enron europe limited only update your data today contact your generalist for business unit related updates 
0, transferring into the programmy one year anniversary enron june lst this time will able apply for transfer into the analyst program hope back school the near future and feel that the analyst program along with enron experience the best road take would very much appreciated you would help this process writing letter recommendation each you has been influential both enron whole and myself could not think anyone better represent this way you could have this the first week may that would great you need anything from this regard please let know thank you adriane original message from gordon altheasent friday april pmto schultea adrianecc warner tracisubject transferring into the programthank you for your interest transferring into the program order transfer you must have least one year enron experience along with your resume would need three recommendation letters one from level higher one from current previous supervisor and the other your discretion and copy your recent prc you must have rating strong higher your prc eligible the best course action this point start collecting all this information for your transfer application packet prior your one year anniversary you can submit this information about month from your anniversary date having delivered you have any questions please not hesitate contact thanks bunch althea
0,visitlouise know you are very busy but discuss with you person how you think going with gtv and few other things keep short say minutes some this week early next week out friday generally and out that helps with your schedule regardssteve
0,ena projects meetingthe above mentioned meeting has been scheduled for wednesday april from you have any questions please call thanks 
0, gtv weekly status updatelouise attached plan for the roll out windows for the trading groups for which tibco has been scripted richard burchfield and are currently investigating the state tibco the windows plaftorm that still being used and will get back you when have determined the tibco solution can incorprated into script before the actual roll out win regardssteve original message from kitchen louisesent tuesday april amto wei zhiyongcc storey geoff bibi philippe perlman beth stock stephen sullivan colleensubject gtv weekly status updatewho responsible for the upgrade and have plan place implement this from zhiyong wei enron enronxgate pmto louise kitchen hou ect ect geoff storey hou ect ect philippe bibi enron enronxgate beth perlman enron enronxgate stephen stock enron enronxgate colleen sullivan hou ect ectcc subject gtv weekly status updateplease find below the gtv project status update for this week please see the attached file for the project timeline update microsoft project gtv status meeting attendees zhiyong wei karima husain francis lim jeremy wong bill fortney nayan dattani dave nommensen russ severson narasim kasaru mike swaim george grant chuck ames geof storey accomplishments incorporating physical deal positions tds changes cpr reader process and its unit testing have been completed changes for the view aggregation and its unit testing have been completed new task has been added due the requirement loading prior day curves into position manager please see the attached project timeline changes for position manager are progress please see the attached project timeline single point deal entry for term deals single point deal entry now ready for user acceptance testing gas daily deals changes erms portcalc application for the gas daily deals are complete and ready for testing changes tds deal valuation are progress and schedule please see the attached project timeline new task has been added flag fixed price positions please see the attached project timeline live feeds for gas daily intra month curves released productionplans for the week ending continue development phase items obtain sign off for gtv phase issues and timeline commence development phase issues issues incompatibility tibco version and the single point deal entry done using tibco some users are still using tibco upgrading either tibco windows needed thankszhiyong
0, cresendolouise meeting with scott josey thursday regarding crescendo going propose him that all crescendo goes into ecr and reimburses upstream products for incurred capital charges for since ecr utilizing nick cocavessis technical services organization for all infrastructure needs and reports brian redmond upstream products would not charging ecr fee the technical services organization commercial support for enron americas have spoken brian and fine with proposal addition josey and have had brief conversation and thursday expect negotiating details regards jean original message from kitchen louisesent tuesday april amto mrha jeansubject cresendobearing mind this split how about put all ecr and then you charge them fee for all work you thoughts 
0,ene detailed earnings analysis following conf call reiterat ratingene detailed earnings analysis following conf call reiterate rating ene reported eps last year above our andconsensus estimates and respectively raised our est based confidence continuedstrong growth wholesale segment well incremental contribution fromretail energy company raised guidance highlights merchant energy wholesale volumes ahead our expectation driven growing need for intermediation services andcontinuing impact enrononline segment ibit with higher unitmargins reflecting volatility running twice last year level ourcalculation expect full year volatility match level bandwidth trading deals are getting done above expectations transactions lqol and for full year results include reserve for receivables owed from pcg incalif raymond nilespower natural gas researchsalomon smith barney ray niles ssmb coms ene lqol detailed doc ene lqol detailed pdf
0,ene quick read strong driven merchant energy raise estimateene quick read strong driven merchant energy raise estimate ene reported eps last year above our andconsensus estimates and respectively prelim raise eps based confidence cont stronggrowth wholesale segment company ups guidance ene earnings conference call est today dial highlights energy merchant wholesale volumes ahead our expectation and appear have benefited from volatility runningdouble last years level our calculation segment ibit driven bystrong volume growth both natural gas and power north america andeurope bandwidth trading over transactions executed for the quarter greater than all results include reserve for receivables owed from pcg california estimate approximately million raymond nilespower natural gas researchsalomon smith barney ray niles ssmb coms ene lqquick doc ene lqquick pdf
0, cleaning the balance sheet still and two new things nextto your namethat antelope number was last month before closing the books pastoria tri valley development expense that being expensed this quarter against pastoria sorry for the confusion waiting accounting provide listing balance sheet details and related capital charges once have that you should not have deal with surprises discrepencies louise kitchen amto christopher calger pdx ect ectcc wes colwell enron enronxgate georgeanne hodges enron enronxgatesubject cleaning the balance sheet still and two new things next your nameantelope showed yesterday for the first time the balance sheet with charge which you will get capital charge just over you may want talk wes also what tri valley its another one under you mlouisechristopher calger pmto louise kitchen hou ect ectcc subject cleaning the balance sheet still and two new things next your nameantelope project that acquired last year from aes the project has land some early permits and transmission queue position that used pastoria total consideration paid aes was approximately most which was charged pastoria the resulting cost basis should about plus the erc not used pastoria approx over the next months will determine whether want pursue the project not write off the and sell transfer the erc for gain coyote springs was project that developed and sold was that developed with portland general and sold pre construction avista for promote there should not any balance sheet exposure associated with are done louise kitchen pmto christopher calger pdx ect ectcc subject cleaning the balance sheet still and two new things next your namewhat are antelope and coyote springs thankslouise
0, east power hotlistis this what you are looking for generation investments not included need get that from someone else but the future they will combined one report forwarded tammie schoppe hou ect from paula harris enron enronxgate pmto tammie schoppe hou ect ectcc subject east power hotlist original message from harris paulasent friday april pmto kitchen louisecc duran david killen faithsubject east power hotlist original message from kitchen louisesent friday april pmto harris paulacc duran david killen faithsubject east power hotlistplease list the completed dealsfrom paula harris enron enronxgate amto louise kitchen hou ect ectcc david duran hou ect ect faith killen enron enronxgatesubject east power hotlistlouise david request attached please find east power hotlist which includes brief description each deal thanks paula 
0, balance sheetwe currently have epc contract with the city austin develop project using the that sold them this followed year ppa fixed heat rate currently being managed mike curry doug gilbert smith and are both ready elevate drew tingleaf leadership position ercot both think that his leadership would valuable for the group and that the mike curry issue can managed any problems 
0,abbl nlsjohn fred mitro and just got off the phone with duncan croasdale enron canada regarding the nls indicated that although nothing has been signed yet that they are working several leads steve thome works for calger also pursuing lead these units with montana power duncan advised and fred that the units are canada books for million and the asking price million happy take these units you requested fred mitro and chris booth group who also worked the successful sales and pending and sales can made available work sale these units conversation with duncan however indicated his group wants instead help provide customer leads which would turn over them can certainly this alternative taking the units directly please let know how you would like proceed regards ben
0, aig highstarlouise additional follow part the approval process was told that ena and have the right opt out this fund any time during the first twelve months without cause and without penalty this something that neither you nor dave want then suggest exercising this option andy original message from kitchen louisesent wednesday april pmto fastow andrew subject aig highstarwe have the aig highstar fund ena understand ena committed this with the other coming from understand from dave that you are taking the swings this fund they are about pull further this money date wondered how you wanted treating let discusslouise
0, aig highstarlouise not taking the swings funding this investment there confusion let get together with dave andy original message from kitchen louisesent wednesday april pmto fastow andrew subject aig highstarwe have the aig highstar fund ena understand ena committed this with the other coming from understand from dave that you are taking the swings this fund they are about pull further this money date wondered how you wanted treating let discusslouise
0,swerzbin docmike and both negotiated contracts with jim fallon that originally started september that were end september these original contracts were signed believe october november they were both done under enron corp then the beginning the contracts were redrafted and done under ena and extended through the end think that you are missing the original doc that was done that had signing bonus you look sept sep mike was paid year and year have asked mike bring the original doc from that had the signing bonus perhaps might have copy well 
0, enron abb meetingteam abb will here thursday april recommendation that ozzie and start out with them and perhaps pull louise some point show the flag scott pull you before make any scheduling engineering decisions you could remain flexible for that period would greatly appreciated steph you could please get room through lunch least thanks dtt original message from michael sandridge abb com enron mailto imceanotes michael esandridge eabb ecom enron enron com sent wednesday april pmto tingleaf drew svante svensson sepow abb abb seol abb ustra abb notes lars carlsson sepow abb abb seol abb notes abb ustra abb notescc karla hesketh abb com dan davis abb comsubject enron abb meetingdrew spoke with svante this and and lars would like visit with you and theteam thursday april think that they plan fly wed evening will pick them the airport and take them dinner will come your offices discuss where the project this time whereenron expects what can continue support your efforts wewill look options that are beneficial both enron and abb regardingschedule whatever that may the future considering work load for allconcerned will also will discuss some method even handshake keep thecontract place that not have through negotiation next time please let know there are any other issues that you would like discuss will prepared look forward seeing you then mike
0, cynthia franklin updatelouise per our conversation yesterday hoping that the email from bob superty sufficient correspondence enable john hire cindy franklin into the wellhead desk please confirm this correct sending jeanie slone email with your approval the way applied terravision again today and has traded high the last trade was addition spoke with wes about having eight seats the floor for the wellhead ecommerce effort under john grass will have meet with arnold today because individuals will have move order for have access two vacant seats the need for eight seats broken out follows kathy kelly wellheadcindy franklin wellheaddayem khandker wellhead ecommercejudy thorne wellheadjohn grass wellhead ecommercejean mrhavacant expected ecommerce originator need after expected closing outsourcing dealsvacant ecommerce associate analysti conflicted about having seat six and five but think necessary from management business perspective you concur regards mrha original message from superty robertsent wednesday april amto kitchen louisecc grass john mrha jean kelly katherine hall bob beck sally lamadrid victor jesus franksubject cynthia franklin updatelouise attached short note from cindy franklin manager logisitics victor lamadrid and more detailed progress report which was also written him completely agree with victor assessment and have doubt that cindy will continue improve and become even more valuable and productive employee believe she well suited for the new position the upstream services group please let know you have any additonal concerns questions bob superty original message from lamadrid victorsent tue pmto kelly katherinecc robert superty hou ect enron hall bob jesus frank jeanie slone hou ect enronsubject cynthia franklin updatekathy per your request below the letter updating you cyndi progress think she will very good addition your team her experience and familiarity with our systems procedures well her industry contacts should make your operations more effective and efficient you have any questions please let know please forward this all necessary personnel once this move approved let get together soon afterward and discuss transition plan thanksvictor 
0, cynthia franklin updatelouise attached short note from cindy franklin manager logisitics victor lamadrid and more detailed progress report which was also written him completely agree with victor assessment and have doubt that cindy will continue improve and become even more valuable and productive employee believe she well suited for the new position the upstream services group please let know you have any additonal concerns questions bob superty original message from lamadrid victorsent tue pmto kelly katherinecc robert superty hou ect enron hall bob jesus frank jeanie slone hou ect enronsubject cynthia franklin updatekathy per your request below the letter updating you cyndi progress think she will very good addition your team her experience and familiarity with our systems procedures well her industry contacts should make your operations more effective and efficient you have any questions please let know please forward this all necessary personnel once this move approved let get together soon afterward and discuss transition plan thanksvictor 
0,article about enron wsj april economy electricity facilities sprout near tiny tennessee town john fialka staff reporter the wall street journal nutbush tenn this town about people hasn seen anything quite this electrifying since the when local teenager annie mae bullock left town and became tina turner the queen rock roll power plants are sprouting the flat rich cotton fields nearby one under construction another about start bulldozers are grooming site for third think great says alvin williams owner the nutbush grocery and deli prepares for the surge construction workers who come for lunch while this may seem promising time growing energy shortages the new plants are part power clash that presents the bush administration and federal and state regulators with one their knottiest problems who controls the nation power grid one side new breed freewheeling energy dealers called merchant traders spurred deregulation generate and trade electricity led here enron corp they build small gas fired generating plants but most don construct their own power lines instead they hook the plants existing lines and sell electricity wholesale over long distances when prices peak during the summer thus many their plants are called peakers the other side are old line utilities represented here the federally owned tennessee valley authority they operate the power lines and warn that the system could become overloaded leading blackouts from the imbalance near nutbush here tennessee southwest corner natural gas pipelines run from the gulf coast and intersect with some the tva miles transmission lines which are spread over seven southern states that what making nutbush boom attractive place connect the grid least new merchant plants altogether will hooked across the tva system there will dozens more neighboring systems that will also use tva lines says terry boston tva executive vice president this year tva expects requests for wholesale power deals its system from last year and just boston foresees congestion problem that will make more difficult for the utility maintain its record reliability this summer going interesting says combat started here the spring when enron plant nearby brownsville began bombarding tva with about requests for summer transmission service from the tva had received from merchant plants the year before some were huge elaborate trades involving brokered electricity from other sources that enron wanted ship across the tva system kevin presto enron vice president recalled the tva pretty much fought the whole way even though they needed the megawatts that june tva pulled the plug telling enron that from then its wheeling and dealing would confined the amount electricity produced enron plants enron claimed foul and appealed the north american electric reliability council nerc voluntary organization utilities and electricity consumers along with the federal energy regulatory commission and state regulators nerc functions the traffic cop for north america power grid enron also sued the tva and the dispute raised number issues that are trying put our fingers says don benjamin nerc director operations one upshot that busy rewriting the rules for how the national grid controlled the bush administration energy task force and congress are also looking the control issue and ways expand the grid capacity far they have found easy inexpensive answers the grid with its dense webs surrounding major cities and few links between resembles highway map from the before the interstate system was built and governed rules that were negotiated utilities about that time they began interconnect their systems with their neighbors big utilities became control areas that perform the moment moment adjustments that keep lines from overloading and equipment from melting down with electricity supply must always match demand but lately operators merchant plants such enron have also qualified become control areas regulators have ordered utilities give merchant power plants open access the grid though the utilities sometimes curtail access for reliability reasons this was very good system sighs thomas overbye engineering professor the university illinois but while merchant plants have more access the grid notes they have little incentive build more power lines when you restructure that way asserts overbye you going overload the system and that exactly what happening nerc benjamin worries that control will get harder this summer got able look this and see what effects these deals are having the whole system says some hoc curtailment wholesale deals and service customers may necessary protect the grid but the result will expensive notes means that merchants won make money that deal and that the customer they sold power will have buy from somebody else the summer there were such curtailments last summer there were lynn church president the electric power supply association which represents merchant power companies and electricity traders suspects that decisions taken big utilities for reliability reasons are sometimes used block legitimate competition from her members prevent this her group wants more federal control over the grid seeing lots discrimination the tva boston counters that his system can take more surprises such the one aug when series wholesale trades brought the tva part the grid the brink collapse from the overload this year enron settled its fight with the tva with secret out court settlement enron says also the process selling the plant near here and two others had hooked the tva system other merchant power producers but still waging war over who controls the grid separate case now before the supreme court enron argues that ferc has the power open more the grid capacity merchant power plants utility commissioners from several states argue doesn while this going ferc pondering how cut back the grid proliferating number control areas right now there are about according one ferc expert who asked not identified avoid complications there should around meanwhile officials tina turner home turf still want the power plant construction keep rocking there going others predicts john sharpe the executive haywood county who has been out recruiting more power plants keep the local economic boost going working pants off try and make that happen write john fialka john fialka wsj com
0, ene gesome more ammo for when you get back the negotiating table original message from philipson fredsent wednesday april amto jafry rahilsubject ene gecharted ene equity price over years clearly the gap closed after the market was able get enrononline looks like the two are converging again you better start thinking something fast 
0,good morning thought you might enjoy quick note enron take care hans fredrikson see attached file eneo doc eneo doc
0,goldendale calpine announcementi think out forwarded christopher calger pdx ect jim buerkle amto christopher calger pdx ect ect jake thomas hou ect ect sheila tweed hou ect ect dean russell ect ect larry soderquist hou ect ect bill williams pdx ect ect jeffrey pdx ect ect chip schneider enron enronxgatecc subject goldendale calpine announcementfyi
0,santa clarayesterday sold santa clara silicon valley mmmwhrslow price butgood creditgood contract
0,capital bookwas the internal ownership policy attachment omitted from this mail seems deal only with capital charge although the internal ownership policy referenced paragraph forwarded richard lydecker corp enron enron americas office the chairmanfrom enron americas office the chairman amsent enron announcementsto ena employeescc subject capital bookto further the process reaching the stated objectives increasing enron america velocity capital and associated return invested capital have decided create capital book the capital book will have profit target associated with and will managed joe deffner the purpose creating this book ensure that all transactions within enron americas with any form capital requirement are structured correctly and are allocated the appropriate cost capital charge the previous numbers used the business plans the beginning this year will remain for all transactions place and where hold assets therefore any assets currently held within each business area the capital charge will remain internal ownership these assets will maintained the originating business unit subject the internal ownership policy outlined below the cost capital associated with all transactions enron americas will set joe this process separate and apart from the current rac process for transactions which will continue unchanged capital investments balance sheet will continue accrue capital charge the previously established rate transactions which are structured off credit will receive pure market pass through the actually incurred cost capital opposed the previous across the board charge transactions which are structured off balance sheet but credit will priced based upon the financial impact enron america overall credit capacity transactions that deploy capital through the trading books the capital book will take finance reserve each transaction similar the way the credit group takes credit reserve this finance reserve will used specifically fund the capital required for the transaction noted above the capital book will have budget and will essentially charge out the origination and trading groups actual cost sending market based capital pricing signals internally enron america sources capital and liquidity should better optimized across the organization questions regarding the capital book can addressed joe deffner alan quaintance 
0, hotlistlouise just spoke with faith killen and she enlightened exactly what you looking for understanding that you not necessarily looking for hotlist information but more weekly deal update schedule which would identify deals being worked and the status each she also indicated that you were looking for this information come directly from the commercial world and not accounting dave gary justice prepares weekly deal schedule which includes column for status follow this schedule completely populated for each deal should serve this purpose will pass this information him thanks paula original message from harris paulasent wednesday april pmto kitchen louisecc duran davidsubject hotlistlouise attached the hotlist based last week deals combines both east power and generation investments please let know this schedule meets your needs you would like see something different thanks paula 
0,hotlistlouise attached the hotlist based last week deals combines both east power and generation investments please let know this schedule meets your needs you would like see something different thanks paula 
0, bod agenda deadline today should late this morning early this afternoon original message from kitchen louisesent thursday april amto schneider chipsubject bod agenda deadline today the dash ready for lvii from chip schneider enron enronxgate amto louise kitchen hou ect ectcc subject bod agenda deadline today lvc the only deal know requiring bod approval fyi inga swirling around again bod approval will not required decision made move ahead near the price point approved december original message from kitchen louisesent thursday april amto schneider chipsubject bod agenda deadline today can you please verify that the only thing the board agenda for enron americas las vegas thankslouisefrom chip schneider enron enronxgate amto louise kitchen hou ect ect christopher calger pdx ect ect david duran hou ect ect jeffrey mcmahon enron enronxgate tim battaglia enron enronxgate rodney malcolm enron enronxgate brad richter enron communications enron communications dale surbey enron communications enron communicationscc jonalan page pdx ect ectsubject bod agenda deadline today this reminder that today thursday the deadline for submitting finance committee agenda items rebecca carter please contact soon possible you know anything that has possibility added the finance committee agenda all presentations approved rebecca carter fully executed dashs and legal resolutions should turned sharon sullo friday april 
0, bod agenda deadline today lvc the only deal know requiring bod approval fyi inga swirling around again bod approval will not required decision made move ahead near the price point approved december original message from kitchen louisesent thursday april amto schneider chipsubject bod agenda deadline today can you please verify that the only thing the board agenda for enron americas las vegas thankslouisefrom chip schneider enron enronxgate amto louise kitchen hou ect ect christopher calger pdx ect ect david duran hou ect ect jeffrey mcmahon enron enronxgate tim battaglia enron enronxgate rodney malcolm enron enronxgate brad richter enron communications enron communications dale surbey enron communications enron communicationscc jonalan page pdx ect ectsubject bod agenda deadline today this reminder that today thursday the deadline for submitting finance committee agenda items rebecca carter please contact soon possible you know anything that has possibility added the finance committee agenda all presentations approved rebecca carter fully executed dashs and legal resolutions should turned sharon sullo friday april 
0,bod agenda deadline today this reminder that today thursday the deadline for submitting finance committee agenda items rebecca carter please contact soon possible you know anything that has possibility added the finance committee agenda all presentations approved rebecca carter fully executed dashs and legal resolutions should turned sharon sullo friday april 
0, aig highstar original message from delainey davidsent wednesday april pmto joseph deffner hou ect enroncc lavorato johnsubject aig highstarjoe you should come clean this one you know what the understanding was least for the north american piece maybe not john take look the dash think wrote several comments regardsdelainey forwarded david delainey hou ees louise kitchen ect pmto john lavorato enron enronxgate david delainey hou ees eescc subject aig highstarthat was pretty clear answer and pretty speedy too suggest have chat some point dave how move forward this forwarded louise kitchen hou ect from andrew fastow enron enronxgate pmto louise kitchen hou ect ectcc subject aig highstarlouise not taking the swings funding this investment there confusion let get together with dave andy original message from kitchen louisesent wednesday april pmto fastow andrew subject aig highstarwe have the aig highstar fund ena understand ena committed this with the other coming from understand from dave that you are taking the swings this fund they are about pull further this money 
0,transition action itemsdwayne please find the attached memo listing the aep and enron action items remaining close call with any questions comments regards brian
0, gtv weekly status updatelouise the design members will get room for some tonight and the entire day tomorrow and work through get down paper but will best estimate the time they finish and not completely definative that can only really happen the end elaboration design phase there way that they could commit design decision for these big ticket items such short space time without compromising the quality those decisions believe you can get draft you desk the end tomorrow but can guarantee that can reviewed that time and signed unless acknowledge that this inception document and not elaboration document inception document states intent kick off the project while elaboration document fleshes out the details and design produced the team are trying hard accomodate this request and hope you will understand they don quite make eob friday regardssteveps out the office tomorrow the hospital but can reached mail steve thestockfamily com original message from kitchen louisesent thursday april pmto stock stephensubject gtv weekly status updatei expecting signed document the phase document was not worthwhile geof listed out the information areas that wanted see included asked for them included sounds though geof and your guys need sit down and work through today tomorrow from stephen stock enron enronxgate pmto louise kitchen hou ect ectcc subject gtv weekly status updatehi louise tried call moment ago but unfortunately you were engaged meeting wanted let you know that the message from you below has caused some concern with team they are struggling see how they can accomplish this your satisfaction end this week and geoff storey himself was wondering how could even get transport valuation erms that time frame they are heading for draft the end the week but feel extremely uncomfortable about committing timing and full scope untill they have had more time work through could you please let know you are expecting signed document the end this week can let them issue draft firmed next week instead best regardssteve original message from kitchen louisesent tuesday april pmto wei zhiyong storey geoffcc bibi philippe perlman beth stock stephensubject gtv weekly status updatei bit confused think that the current document distributed for circulation too small would suggest this abandonned and next draft produced which includes the following single deal entry revisionsoptions reportstransport valuation ermseol reporting tools possible would like see phase include the items above and inception document issued this week thankslouisefrom zhiyong wei enron enronxgate pmto louise kitchen hou ect ect geoff storey hou ect ect philippe bibi enron enronxgate beth perlman enron enronxgate stephen stock enron enronxgate colleen sullivan hou ect ectcc subject gtv weekly status updateplease find below the gtv project status update for this week please see the attached file for the project timeline update microsoft project gtv status meeting attendees zhiyong wei karima husain francis lim jeremy wong bill fortney nayan dattani dave nommensen russ severson narasim kasaru mike swaim george grant chuck ames geof storey accomplishments incorporating physical deal positions tds changes cpr reader process and its unit testing have been completed changes for the view aggregation and its unit testing have been completed new task has been added due the requirement loading prior day curves into position manager please see the attached project timeline changes for position manager are progress please see the attached project timeline single point deal entry for term deals single point deal entry now ready for user acceptance testing gas daily deals changes erms portcalc application for the gas daily deals are complete and ready for testing changes tds deal valuation are progress and schedule please see the attached project timeline new task has been added flag fixed price positions please see the attached project timeline live feeds for gas daily intra month curves released productionplans for the week ending continue development phase items obtain sign off for gtv phase issues and timeline commence development phase issues issues incompatibility tibco version and the single point deal entry done using tibco some users are still using tibco upgrading either tibco windows needed thankszhiyong
0, tibco migrationlouise with regards the tibco compatability issue you dont want wait for the windows migration mid may appears that migrating tibco requires running migration script that takes about minutes but there risk that there would some interruption the migration doesn plan could for this friday and the infrastructure team are already working modifying version the migration script work windows anticipation another option would ask the windows migration team switch their roll out schedule around pick the single deal entry users earlierplease let know you are prepared wait for the windows roll out regardssteve
0, gtv weekly status updatehi louise tried call moment ago but unfortunately you were engaged meeting wanted let you know that the message from you below has caused some concern with team they are struggling see how they can accomplish this your satisfaction end this week and geoff storey himself was wondering how could even get transport valuation erms that time frame they are heading for draft the end the week but feel extremely uncomfortable about committing timing and full scope untill they have had more time work through could you please let know you are expecting signed document the end this week can let them issue draft firmed next week instead best regardssteve original message from kitchen louisesent tuesday april pmto wei zhiyong storey geoffcc bibi philippe perlman beth stock stephensubject gtv weekly status updatei bit confused think that the current document distributed for circulation too small would suggest this abandonned and next draft produced which includes the following single deal entry revisionsoptions reportstransport valuation ermseol reporting tools possible would like see phase include the items above and inception document issued this week thankslouisefrom zhiyong wei enron enronxgate pmto louise kitchen hou ect ect geoff storey hou ect ect philippe bibi enron enronxgate beth perlman enron enronxgate stephen stock enron enronxgate colleen sullivan hou ect ectcc subject gtv weekly status updateplease find below the gtv project status update for this week please see the attached file for the project timeline update microsoft project gtv status meeting attendees zhiyong wei karima husain francis lim jeremy wong bill fortney nayan dattani dave nommensen russ severson narasim kasaru mike swaim george grant chuck ames geof storey accomplishments incorporating physical deal positions tds changes cpr reader process and its unit testing have been completed changes for the view aggregation and its unit testing have been completed new task has been added due the requirement loading prior day curves into position manager please see the attached project timeline changes for position manager are progress please see the attached project timeline single point deal entry for term deals single point deal entry now ready for user acceptance testing gas daily deals changes erms portcalc application for the gas daily deals are complete and ready for testing changes tds deal valuation are progress and schedule please see the attached project timeline new task has been added flag fixed price positions please see the attached project timeline live feeds for gas daily intra month curves released productionplans for the week ending continue development phase items obtain sign off for gtv phase issues and timeline commence development phase issues issues incompatibility tibco version and the single point deal entry done using tibco some users are still using tibco upgrading either tibco windows needed thankszhiyong
0,reminder vacationlouise would like remind you taking vacation from april may absence dave nommensen will the point contact for the gtv project regardszhiyong
1,xnax heresa ord ering onl ine day sit our site and bigcuisine apposition chisholm anguish ames coy coward apostrophe defy crowfoot crosswort capacious burdock benelux bawd contradistinguish complex broken citadel coordinate checkbook brethren alb agreeable aloe beginning chronography auger breakwater brahms churchwoman date dendritic acropolis bidden ampere anomalous broken clamorous bobolink diachronic asynchronous architecture contumacy airdrop beggary begetting compliant amalgam crafty codetermine debby clement allegoric anthropomorphism burch amend adaptation deterred applejack artful antedate aries baylor apparelremovemeplease
1, draftsmendoge paregoric stoichiometry ameliorate forgo corcoran courageous bowfin grownup chairwoman order vlcod here http myrlg aresubjectto com usda carbine elysian chicory indescribable granite bombast cunningham backwater derek ambitious palazzi inflicter
1,metallurgistemail loading ingenuous therein success entourage immaculate perseverance autocratic loudspeaking catalytic grief regressive boniface schizoid depositor cowpox cylindric fermion doleful den you ailanthus crevice aniseikonic cartographer rendezvous alps demurring aylesbury snick aaron hairpin fruehauf brook lutanist
1,oem shop microsoft windows professional microsoft office professional adobe photoshop with imageready microsoft windows pro office pro macromedia dreamwaver flash adobe photoshop premiere illustrator remove
1,critical spyware warning november thwired magazine system comparisonwlnd pro flce pro doiiarwlnd doiiarfull survey http gang iddbbbfk info bkdg mbpffcnrpbcarruthersbelying weinbergcontention della poodlethirteenrecent specific clancosgroveimprove aaadrizzle gladys ectodermistanbulburtt agwayfever diary chiefextollerdepot daleydirectrix
